Suburb,Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt
Ascot Vale,3,h,1060000,PI,27/11/16,6,3032,3,1,1,555,,
Ascot Vale,3,h,1410000,PI,27/11/16,6,3032,3,2,2,459,,
Ascot Vale,3,h,1305000,S,28/5/16,6,3032,2,1,1,278,166,1900
Ascot Vale,3,h,932500,S,28/5/16,6,3032,3,2,1,254,,
Ascot Vale,3,h,965000,S,28/8/16,6,3032,3,1,0,216,,
Ascot Vale,3,h,1215000,S,28/8/16,6,3032,3,1,1,452,175,1960
Ascot Vale,2,u,545000,S,28/8/16,6,3032,2,1,2,194,71,1900
Ascot Vale,4,h,1705000,S,30/7/16,6,3032,4,2,4,598,273,2012
Ascot Vale,3,h,970000,S,30/7/16,6,3032,2,1,1,194,,
Ascot Vale,2,h,925000,S,30/7/16,6,3032,2,1,1,407,,
Ashburton,4,h,2650000,S,3/9/16,11,3147,4,3,2,753,399,2015
Ashburton,3,h,1670000,S,3/12/16,11,3147,3,2,2,599,220,1930
Ashburton,3,t,955000,S,3/12/16,11,3147,3,2,2,203,,
Ashburton,3,t,2050000,S,3/12/16,11,3147,3,3,4,310,315,2014
Ashburton,2,u,500000,VB,4/3/17,11,3147,2,1,1,710,,2010
Ashburton,2,h,1575000,S,4/3/17,11,3147,2,1,2,679,,
Ashburton,3,h,1555000,S,4/6/16,11,3147,3,2,2,731,149,1935
Ashburton,3,h,1100000,PI,8/10/16,11,3147,3,3,2,276,178,2004
Ashburton,3,h,1337000,S,8/10/16,11,3147,3,1,2,583,112,1950
Ashburton,8,h,2950000,S,10/9/16,11,3147,9,7,4,1472,618,2009
Ashburton,4,h,2215000,SP,10/9/16,11,3147,4,2,1,681,,1940
Ashburton,3,h,1518000,S,10/9/16,11,3147,3,2,2,516,145,1920
Ashburton,3,h,1710000,S,10/12/16,11,3147,3,1,2,806,101,1950
Ashburton,3,h,1655000,S,10/12/16,11,3147,3,1,3,780,152,1940
Ashburton,4,h,1550000,VB,12/11/16,11,3147,4,2,2,780,180,1938
Ashburton,3,h,1662000,S,14/5/16,11,3147,3,2,2,351,228,2006
Ashburton,3,h,1665000,S,15/10/16,11,3147,3,2,3,702,145,1945
Ashburton,2,h,1445000,S,16/4/16,11,3147,2,1,2,704,,
Ashburton,5,h,3510000,S,18/3/17,11,3147,5,5,2,755,444,2015
Ashburton,3,t,968000,S,18/6/16,11,3147,3,1,1,227,,
Ashburton,3,t,900000,S,19/11/16,11,3147,3,2,2,153,110,1990
Ashburton,3,h,1500000,S,22/5/16,11,3147,3,1,2,545,,
Ashburton,5,h,2752000,S,22/8/16,11,3147,6,4,2,1075,390,2010
Ashburton,3,h,1500000,VB,22/8/16,11,3147,3,2,2,710,139,1945
Ashburton,4,h,1800000,S,25/2/17,11,3147,4,2,4,749,206,1950
Ashburton,3,h,1830000,S,25/2/17,11,3147,3,2,3,724,168,1940
Ashburton,3,h,1415000,S,27/6/16,11,3147,3,1,1,605,111,1950
Ashburton,2,h,1440000,PI,27/6/16,11,3147,2,1,1,687,104,1940
Ashburton,4,t,1250000,VB,27/11/16,11,3147,4,2,2,321,199,2007
Ashburton,3,h,1422000,S,27/11/16,11,3147,3,1,2,583,,
Ashburton,5,h,1600000,S,27/11/16,11,3147,5,3,4,700,266,1950
Ashburton,4,h,1860000,S,27/11/16,11,3147,4,2,3,696,274,2000
Ashburton,3,t,1710000,S,27/11/16,11,3147,3,2,2,295,,1990
Ashburton,4,h,1790000,PI,28/5/16,11,3147,4,2,2,514,240,1935
Ashburton,4,h,1950000,S,28/5/16,11,3147,4,2,2,844,278,1940
Ashburton,3,h,1600000,S,28/5/16,11,3147,3,1,2,637,,
Ashburton,3,h,1320000,PI,28/8/16,11,3147,3,1,2,1063,,
Ashburton,3,h,1650000,S,28/8/16,11,3147,3,1,1,697,164,1947
Ashwood,2,h,995000,S,3/9/16,12,3147,2,1,1,583,,1950
Ashwood,3,h,1250000,S,3/12/16,12,3147,3,1,1,842,,
Ashwood,3,u,1045000,S,4/3/17,12,3147,3,2,2,467,,
Ashwood,4,h,1200000,SP,4/3/17,12,3147,4,3,2,372,201,2016
Ashwood,2,h,1075000,VB,4/6/16,12,3147,2,1,2,695,114,1950
Ashwood,4,h,1500000,S,6/8/16,12,3147,2,2,2,621,203,2000
Ashwood,3,h,1120000,S,7/5/16,12,3147,3,1,2,723,,
Ashwood,2,t,700000,S,7/11/16,12,3147,2,1,2,367,110,1970
Ashwood,3,h,761000,PI,7/11/16,12,3147,3,2,4,400,94,1950
Ashwood,4,h,1270000,SP,8/10/16,12,3147,4,2,1,724,,
Ashwood,4,h,1510000,S,8/10/16,12,3147,4,2,2,526,,
Ashwood,3,h,1365000,S,10/9/16,12,3147,3,1,1,792,792,1950
Ashwood,4,h,1100000,VB,10/12/16,12,3147,3,2,2,803,152,1970
Ashwood,4,h,1415000,S,13/8/16,12,3147,4,3,2,724,,
Ashwood,2,u,690000,S,14/5/16,12,3147,2,1,1,216,90,2003
Ashwood,3,h,1631000,S,15/10/16,12,3147,3,2,3,782,215,1950
Ashwood,4,h,1500000,S,15/10/16,12,3147,4,2,1,593,255,1930
Ashwood,3,h,1060000,S,16/7/16,12,3147,2,1,2,772,,
Ashwood,5,h,1529500,S,17/9/16,12,3147,5,3,2,585,317,2000
Ashwood,2,u,600000,S,18/3/17,12,3147,2,1,1,153,80,1970
Ashwood,2,u,535000,S,18/6/16,12,3147,2,1,1,72,,
Ashwood,3,h,785000,S,19/11/16,12,3147,3,1,1,557,,1960
Ashwood,4,h,1240000,S,19/11/16,12,3147,4,2,2,766,192,1950
Ashwood,2,u,700000,S,22/8/16,12,3147,2,1,2,192,88,2007
Ashwood,4,h,1350000,S,24/9/16,12,3147,4,2,1,727,,
Ashwood,2,h,1110000,S,24/9/16,12,3147,2,1,1,586,86,1950
Ashwood,3,h,1305000,S,25/2/17,12,3147,3,1,1,760,120,1960
Ashwood,3,h,855000,S,25/2/17,12,3147,3,2,1,320,85,1958
Ashwood,3,t,900500,S,27/11/16,12,3147,3,2,2,256,134,2012
Ashwood,3,h,1200000,VB,28/5/16,12,3147,3,2,2,839,198,1970
Ashwood,3,t,830000,S,28/8/16,12,3147,2,1,2,212,130,2012
Avondale Heights,3,h,850000,S,3/9/16,11,3034,3,1,1,593,118,1970
Avondale Heights,3,h,750000,SP,3/9/16,11,3034,3,1,1,0,103,1980
Avondale Heights,3,t,851000,S,3/12/16,11,3034,3,3,1,557,181,2017
Avondale Heights,3,h,848000,S,4/3/17,11,3034,3,1,2,542,,
Avondale Heights,4,h,806000,S,4/3/17,11,3034,4,2,1,350,,2008
Avondale Heights,4,h,1155000,S,4/6/16,11,3034,3,2,2,569,225,2008
Avondale Heights,3,h,670000,VB,4/6/16,11,3034,3,2,2,671,,
Avondale Heights,4,h,1200000,S,4/6/16,11,3034,4,5,4,673,,
Avondale Heights,3,h,636000,S,4/6/16,11,3034,2,1,2,571,,
Avondale Heights,3,h,680000,S,6/8/16,11,3034,3,1,2,570,120,1970
Avondale Heights,4,h,1160000,S,7/5/16,11,3034,4,3,2,789,,
Avondale Heights,3,h,750000,S,8/10/16,11,3034,3,1,1,529,,
Avondale Heights,3,h,627500,SP,8/10/16,11,3034,3,1,1,550,143,1970
Avondale Heights,3,t,880000,S,8/10/16,11,3034,3,2,2,339,,
Avondale Heights,4,h,950000,S,10/12/16,11,3034,4,3,3,761,281,1970
Avondale Heights,4,h,1600000,PI,10/12/16,11,3034,4,3,3,1801,,
Avondale Heights,2,t,585000,S,11/2/17,11,3034,2,1,1,136,,2012
Avondale Heights,3,h,650000,SP,15/10/16,11,3034,3,1,3,574,,
Avondale Heights,3,h,725000,SP,15/10/16,11,3034,3,1,4,606,,
Avondale Heights,3,u,665000,S,16/4/16,11,3034,3,2,1,289,,
Avondale Heights,3,h,560500,S,16/4/16,11,3034,3,1,1,177,,
Avondale Heights,3,h,615000,SP,16/7/16,11,3034,3,1,2,649,,
Avondale Heights,3,h,845000,S,16/7/16,11,3034,3,1,3,704,,
Avondale Heights,3,h,585000,SA,17/9/16,11,3034,3,1,2,322,,
Avondale Heights,2,u,440000,S,18/3/17,11,3034,2,1,1,263,,1999
Avondale Heights,3,h,850000,S,18/3/17,11,3034,3,1,2,766,149,
Avondale Heights,5,h,850000,SP,18/6/16,11,3034,5,2,4,574,,
Avondale Heights,3,h,705000,S,22/5/16,11,3034,3,1,1,581,106,1960
Avondale Heights,4,h,1100000,VB,22/5/16,11,3034,4,3,2,873,395,1992
Avondale Heights,3,h,892500,S,22/5/16,11,3034,3,1,1,586,118,1965
Avondale Heights,3,h,695000,S,23/4/16,11,3034,3,1,2,588,,
Avondale Heights,2,h,522500,S,24/9/16,11,3034,2,1,1,220,101,1995
Avondale Heights,4,h,680000,PI,24/9/16,11,3034,4,2,2,554,140,1960
Avondale Heights,3,u,500000,S,24/9/16,11,3034,3,1,1,260,,1990
Avondale Heights,2,t,550000,SP,24/9/16,11,3034,2,1,2,158,,1993
Avondale Heights,3,h,730000,S,25/2/17,11,3034,3,2,2,705,,
Avondale Heights,3,h,875000,S,25/2/17,11,3034,3,1,3,812,117,1960
Avondale Heights,3,h,850000,SP,25/2/17,11,3034,3,2,8,585,,
Avondale Heights,3,h,635000,SP,26/7/16,11,3034,3,1,1,597,,
Avondale Heights,4,h,762000,S,26/7/16,11,3034,4,2,2,589,150,1961
Avondale Heights,2,u,411000,PI,27/11/16,11,3034,2,1,1,0,85,1995
Avondale Heights,4,h,790000,S,27/11/16,11,3034,4,2,2,570,,
Avondale Heights,4,h,605000,S,27/11/16,11,3034,4,1,0,569,,
Avondale Heights,3,h,805000,S,27/11/16,11,3034,3,2,2,593,103,1970
Avondale Heights,4,h,890000,S,27/11/16,11,3034,4,2,4,585,,1960
Avondale Heights,3,h,795000,S,28/5/16,11,3034,3,1,1,549,,
Avondale Heights,3,h,634000,S,28/5/16,11,3034,4,2,1,582,153,1950
Avondale Heights,3,h,642000,SP,28/8/16,11,3034,3,1,1,590,,1960
Avondale Heights,3,h,863000,S,28/8/16,11,3034,3,2,3,638,,
Avondale Heights,3,h,740000,SP,28/8/16,11,3034,3,1,2,607,,
Balaclava,4,h,1819000,S,3/9/16,7,3183,3,2,1,244,180,1900
Balaclava,2,u,410000,PI,3/12/16,7,3183,2,1,2,0,61,1965
Balaclava,1,u,280000,VB,7/5/16,7,3183,1,1,1,0,,
Balaclava,2,t,1015000,S,7/11/16,7,3183,2,1,2,114,120,2000
Balaclava,2,u,502500,S,15/10/16,7,3183,2,1,1,0,65,1960
Balaclava,2,u,520000,S,15/10/16,7,3183,2,1,0,0,58,1970
Balaclava,2,u,442000,SP,17/9/16,7,3183,2,1,1,0,61,1960
Balaclava,3,h,1193000,S,18/6/16,7,3183,3,1,1,178,100,1920
Balaclava,2,u,416000,S,18/6/16,7,3183,2,1,1,0,49,1960
Balaclava,2,u,820000,S,19/11/16,7,3183,2,1,1,0,,
Balaclava,2,u,474000,S,22/5/16,7,3183,2,1,1,0,59,1970
Balaclava,2,h,981000,S,25/2/17,7,3183,2,1,0,159,84,1930
Balaclava,3,h,1690000,S,25/2/17,7,3183,3,2,2,339,159,1890
Balaclava,2,u,540000,VB,27/6/16,7,3183,2,1,1,483,51,1970
Balaclava,3,h,1080000,S,27/6/16,7,3183,3,1,1,157,,1928
Balaclava,1,u,500000,SP,27/11/16,7,3183,1,1,0,0,,
Balaclava,2,u,497500,PI,28/8/16,7,3183,2,0,0,0,,
Balwyn,2,h,2100000,S,3/9/16,10,3103,2,1,1,659,123,1920
Balwyn,4,h,1800000,VB,3/9/16,10,3103,4,2,2,715,218,1985
Balwyn,2,t,1255000,S,3/9/16,10,3103,2,1,1,208,129,2000
Balwyn,3,u,1070000,SA,3/12/16,10,3103,3,2,2,206,112,1998
Balwyn,5,h,2570000,PI,3/12/16,10,3103,5,3,2,715,420,2009
Balwyn,4,h,2400000,VB,3/12/16,10,3103,4,2,2,744,226,1985
Balwyn,3,h,2200000,S,3/12/16,10,3103,3,3,2,651,266,
Balwyn,5,h,3250000,PI,3/12/16,10,3103,5,5,2,651,410,
Balwyn,2,u,806000,S,3/12/16,10,3103,2,1,1,122,97,1977
Balwyn,6,h,4000000,VB,3/12/16,10,3103,6,4,7,2051,449,1935
Balwyn,2,h,1215000,S,3/12/16,10,3103,2,2,2,0,,
Balwyn,5,h,2250000,PI,3/12/16,10,3103,5,3,2,600,356,2006
Balwyn,2,u,812000,S,4/3/17,10,3103,2,1,1,206,,
Balwyn,3,h,1140000,S,4/6/16,10,3103,3,2,2,175,,1976
Balwyn,3,h,2330000,S,4/6/16,10,3103,3,2,1,853,,
Balwyn,5,h,2800000,VB,4/6/16,10,3103,5,3,2,678,349,2001
Balwyn,2,u,605000,S,4/6/16,10,3103,2,1,1,0,,
Balwyn,3,h,1255000,PI,4/6/16,10,3103,3,2,2,308,,
Balwyn,2,h,1850000,VB,6/8/16,10,3103,3,1,1,1015,166,1930
Balwyn,2,u,805000,S,6/8/16,10,3103,3,1,1,209,,1975
Balwyn,3,h,700000,VB,7/5/16,10,3103,3,1,1,188,110,1970
Balwyn,4,h,2130000,PI,7/5/16,10,3103,4,2,2,664,,
Balwyn,2,h,500000,S,7/5/16,10,3103,2,1,1,0,72,1960
Balwyn,3,h,2125000,SP,7/5/16,10,3103,3,2,2,699,252,1985
Balwyn,4,h,1800000,PI,8/10/16,10,3103,3,2,2,577,200,1948
Balwyn,2,u,635000,S,8/10/16,10,3103,2,1,1,0,70,2014
Balwyn,2,u,526000,S,10/9/16,10,3103,2,1,1,0,73,1960
Balwyn,1,h,390000,VB,10/9/16,10,3103,1,1,1,740,,
Balwyn,3,h,905000,S,10/12/16,10,3103,3,1,2,281,150,1995
Balwyn,4,h,1750000,PI,10/12/16,10,3103,4,3,2,453,308,2016
Balwyn,2,t,760000,S,10/12/16,10,3103,2,1,1,121,100,1960
Balwyn,4,h,3180000,S,10/12/16,10,3103,4,3,4,1148,,
Balwyn,3,t,1367000,S,10/12/16,10,3103,3,2,2,219,164,2003
Balwyn,5,h,3600000,SP,10/12/16,10,3103,5,3,2,678,,
Balwyn,5,h,2550000,S,10/12/16,10,3103,5,3,2,642,,1930
Balwyn,4,t,1400000,PI,12/11/16,10,3103,4,3,2,241,240,2009
Balwyn,4,h,3270000,S,12/11/16,10,3103,4,2,4,935,241,1927
Balwyn,2,u,625000,PI,13/8/16,10,3103,2,1,1,115,104,1960
Balwyn,2,t,700000,VB,13/8/16,10,3103,2,1,1,104,,
Balwyn,3,h,1860000,S,14/5/16,10,3103,3,1,4,671,465,
Balwyn,4,h,2730000,S,15/10/16,10,3103,4,3,2,674,336,1997
Balwyn,5,h,2020000,S,16/4/16,10,3103,5,2,2,611,,
Balwyn,2,u,460000,VB,16/4/16,10,3103,2,1,1,0,79,1950
Balwyn,4,h,2250000,SA,16/7/16,10,3103,3,1,2,832,,
Balwyn,2,u,1053000,S,16/7/16,10,3103,2,1,2,231,98,1985
Balwyn,3,h,1800000,VB,16/7/16,10,3103,3,2,2,380,,1980
Balwyn,3,t,1472000,S,16/7/16,10,3103,3,2,2,306,170,1995
Balwyn,3,h,2120000,S,17/9/16,10,3103,3,1,2,651,,
Balwyn,3,h,1910000,S,17/9/16,10,3103,3,1,2,697,,
Balwyn,2,u,754000,PI,18/3/17,10,3103,2,1,1,87,88,1990
Balwyn,5,h,3000000,VB,18/6/16,10,3103,5,5,2,671,,
Balwyn,5,h,3400000,VB,18/6/16,10,3103,5,6,4,739,502,
Balwyn,4,h,2188000,S,19/11/16,10,3103,4,2,2,752,253,1981
Balwyn,2,u,755000,PI,19/11/16,10,3103,2,1,1,213,92,1980
Balwyn,4,h,2900000,VB,22/5/16,10,3103,4,3,2,596,,
Balwyn,4,h,3290000,S,22/5/16,10,3103,4,3,2,1007,350,1910
Balwyn,5,h,2665000,S,22/8/16,10,3103,4,3,2,674,,
Balwyn,4,h,1801000,S,22/8/16,10,3103,4,2,2,583,,
Balwyn,4,h,2410000,S,24/9/16,10,3103,4,2,1,685,207,1940
Balwyn,2,u,650000,S,24/9/16,10,3103,2,1,1,0,150,1960
Balwyn,4,h,2275000,VB,25/2/17,10,3103,4,2,1,842,,
Balwyn,5,h,2810000,PI,25/2/17,10,3103,5,3,4,1468,,
Balwyn,3,t,1385000,S,25/2/17,10,3103,3,2,2,190,,
Balwyn,4,h,2000000,PI,27/6/16,10,3103,3,1,2,739,291,1930
Balwyn,4,h,1900000,S,27/11/16,10,3103,4,2,1,665,155,1940
Balwyn,3,h,3401000,S,27/11/16,10,3103,3,2,1,706,166,1930
Balwyn,3,h,1750000,VB,27/11/16,10,3103,3,2,3,613,193,1943
Balwyn,5,h,4000000,VB,27/11/16,10,3103,5,4,3,1437,,
Balwyn,3,t,1100000,S,28/5/16,10,3103,3,2,1,259,,1940
Balwyn,5,h,3020000,PI,28/5/16,10,3103,5,3,2,715,420,2009
Balwyn,3,h,2950000,S,28/5/16,10,3103,4,2,2,650,,
Balwyn,5,h,2450000,S,28/5/16,10,3103,4,2,2,981,260,1960
Balwyn,3,h,1912000,S,28/5/16,10,3103,2,1,2,844,,
Balwyn,2,u,730000,S,28/8/16,10,3103,2,1,1,130,80,1960
Balwyn,5,h,3900000,PI,28/8/16,10,3103,5,7,6,0,,
Balwyn,3,h,1500000,SP,28/8/16,10,3103,3,2,2,404,190,2011
Balwyn,3,h,1850000,S,28/8/16,10,3103,3,1,1,607,,1950
Balwyn,4,h,1700000,VB,30/7/16,10,3103,3,1,1,672,115,1935
Balwyn,2,h,1010000,PI,30/7/16,10,3103,2,0,0,1611,,
Balwyn North,3,t,1315000,S,3/9/16,9,3104,3,2,2,260,167,2000
Balwyn North,3,h,1500000,PI,3/9/16,9,3104,3,2,1,778,154,1950
Balwyn North,4,h,3230000,S,3/9/16,9,3104,4,4,3,1135,275,1960
Balwyn North,2,h,1080000,S,3/9/16,9,3104,2,1,1,253,,
Balwyn North,7,h,1350000,PI,3/12/16,9,3104,7,2,0,942,,
Balwyn North,4,h,1905000,S,3/12/16,9,3104,4,2,2,647,185,1955
Balwyn North,5,h,3300000,PI,3/12/16,9,3104,5,4,2,760,477,2015
Balwyn North,4,h,1900000,VB,3/12/16,9,3104,4,2,2,642,215,1955
Balwyn North,3,h,2251000,S,3/12/16,9,3104,3,1,2,888,137,1950
Balwyn North,4,h,2205000,PI,3/12/16,9,3104,4,2,2,750,214,1950
Balwyn North,3,h,1265000,S,3/12/16,9,3104,3,2,1,347,160,2011
Balwyn North,3,h,2000000,S,4/3/17,9,3104,3,1,3,772,,
Balwyn North,4,h,1750000,S,4/3/17,9,3104,4,2,2,673,185,1960
Balwyn North,3,h,1450000,VB,4/3/17,9,3104,3,1,2,665,124,1950
Balwyn North,4,h,2614000,S,4/3/17,9,3104,4,2,2,772,150,1955
Balwyn North,4,h,1825000,S,4/3/17,9,3104,4,2,3,736,225,1958
Balwyn North,4,h,2550000,S,4/3/17,9,3104,4,1,4,847,,
Balwyn North,4,h,1570000,SP,4/6/16,9,3104,4,2,1,546,,
Balwyn North,5,h,3250000,PI,6/8/16,9,3104,3,4,2,886,520,2013
Balwyn North,4,h,1750000,PI,6/8/16,9,3104,4,3,3,667,,
Balwyn North,3,t,1150000,S,6/8/16,9,3104,3,2,1,207,144,2003
Balwyn North,3,h,1575000,PI,6/8/16,9,3104,3,2,2,645,,1953
Balwyn North,6,h,1505000,S,7/5/16,9,3104,4,2,2,724,,
Balwyn North,4,h,1572000,S,7/5/16,9,3104,4,2,2,662,330,1965
Balwyn North,4,h,1500000,VB,7/5/16,9,3104,3,2,2,610,,
Balwyn North,4,t,1400000,S,7/5/16,9,3104,4,2,1,283,,
Balwyn North,5,h,1750000,VB,7/11/16,9,3104,5,3,2,705,365,2013
Balwyn North,4,h,1850000,VB,7/11/16,9,3104,4,2,2,619,254,1990
Balwyn North,3,h,1480000,PI,7/11/16,9,3104,3,1,2,992,,
Balwyn North,4,h,1400000,PI,8/10/16,9,3104,4,2,2,714,,
Balwyn North,4,h,2130000,PI,8/10/16,9,3104,4,3,2,1274,275,1970
Balwyn North,3,u,1050000,S,8/10/16,9,3104,3,2,2,244,,
Balwyn North,5,h,3690000,S,8/10/16,9,3104,4,4,2,624,154,1967
Balwyn North,4,h,1740000,VB,10/9/16,9,3104,4,2,2,610,275,1993
Balwyn North,4,h,2575000,PI,10/9/16,9,3104,4,3,2,657,355,2006
Balwyn North,4,h,1388800,S,10/9/16,9,3104,3,2,1,517,247,1970
Balwyn North,4,h,1702000,PI,10/12/16,9,3104,4,2,2,715,,1939
Balwyn North,4,h,1800000,VB,10/12/16,9,3104,4,2,4,587,165,1960
Balwyn North,4,h,2910000,S,10/12/16,9,3104,4,3,2,1070,247,1992
Balwyn North,2,h,1400000,S,10/12/16,9,3104,2,1,1,694,,
Balwyn North,2,t,860000,S,10/12/16,9,3104,2,2,2,204,,
Balwyn North,4,h,1670000,SP,11/3/17,9,3104,4,3,2,689,,
Balwyn North,5,h,1500000,S,12/6/16,9,3104,3,1,1,800,,1950
Balwyn North,5,h,2200000,VB,12/6/16,9,3104,5,3,2,900,355,1955
Balwyn North,4,h,1350000,VB,12/11/16,9,3104,4,2,2,815,,
Balwyn North,5,h,2070000,SP,12/11/16,9,3104,5,2,1,1138,,
Balwyn North,3,h,1300000,S,12/11/16,9,3104,3,1,2,464,,
Balwyn North,3,h,1700000,VB,13/8/16,9,3104,3,2,3,763,168,1960
Balwyn North,3,h,1750000,VB,13/8/16,9,3104,2,1,2,854,,1948
Balwyn North,3,h,980000,SP,14/5/16,9,3104,3,1,1,542,,
Balwyn North,3,h,1230000,S,14/5/16,9,3104,3,3,1,310,188,2012
Balwyn North,7,h,2600000,PI,14/5/16,9,3104,5,3,3,637,529,2008
Balwyn North,4,h,1950000,S,14/5/16,9,3104,3,3,2,665,232,1970
Balwyn North,5,h,1750000,PI,15/10/16,9,3104,5,2,2,710,170,1955
Balwyn North,5,h,2000000,S,15/10/16,9,3104,5,2,2,1002,244,1950
Balwyn North,3,h,1480000,PI,15/10/16,9,3104,3,1,4,605,116,1950
Balwyn North,4,h,3000000,PI,15/10/16,9,3104,4,3,2,1247,50,
Balwyn North,3,h,1818000,S,15/10/16,9,3104,3,1,1,722,90,1930
Balwyn North,4,h,2170000,SP,16/4/16,9,3104,4,2,2,1040,,
Balwyn North,4,h,2525000,PI,16/4/16,9,3104,4,2,2,1235,196,1960
Balwyn North,4,h,3360000,S,16/4/16,9,3104,4,3,1,904,420,2003
Balwyn North,4,h,1620000,S,16/7/16,9,3104,4,2,1,654,,1960
Balwyn North,3,h,1903000,S,16/7/16,9,3104,3,1,2,713,720,1950
Balwyn North,4,h,1712000,S,17/9/16,9,3104,3,2,2,639,,
Balwyn North,4,h,1720000,PI,18/3/17,9,3104,4,3,2,869,170,1950
Balwyn North,4,h,1670000,S,18/3/17,9,3104,4,1,4,1042,,
Balwyn North,2,h,1350000,SP,18/3/17,9,3104,2,1,2,467,,
Balwyn North,4,h,1675000,S,18/3/17,9,3104,4,2,2,667,201,1974
Balwyn North,4,t,1680000,S,18/3/17,9,3104,4,3,1,362,200,2014
Balwyn North,3,h,1800000,PI,18/6/16,9,3104,3,1,1,809,,
Balwyn North,4,h,1550000,S,18/6/16,9,3104,4,3,4,707,,
Balwyn North,5,h,4000000,PI,18/6/16,9,3104,5,5,4,1364,518,2013
Balwyn North,3,h,2900000,S,18/6/16,9,3104,4,2,2,917,,
Balwyn North,4,h,2205000,S,19/11/16,9,3104,4,2,2,1010,250,1950
Balwyn North,3,t,1137000,S,19/11/16,9,3104,3,2,2,349,,
Balwyn North,3,h,2100000,VB,19/11/16,9,3104,3,2,3,949,175,1940
Balwyn North,2,h,1389000,S,22/5/16,9,3104,2,1,4,701,,
Balwyn North,2,h,685000,SP,22/5/16,9,3104,2,1,1,177,85,1975
Balwyn North,6,h,1900000,VB,22/5/16,9,3104,6,1,6,691,5,
Balwyn North,3,h,1335000,S,22/5/16,9,3104,3,2,2,368,177,2009
Balwyn North,3,h,1600000,VB,22/8/16,9,3104,3,2,2,760,,
Balwyn North,3,h,1830000,S,22/8/16,9,3104,3,2,2,493,,
Balwyn North,4,h,1900000,VB,22/8/16,9,3104,4,2,4,587,165,1960
Balwyn North,5,h,1500000,VB,23/4/16,9,3104,5,2,2,605,,
Balwyn North,2,u,735000,S,23/4/16,9,3104,2,1,1,1075,,1970
Balwyn North,2,u,1040000,S,24/9/16,9,3104,2,1,1,250,112,1995
Balwyn North,3,h,1520000,S,25/2/17,9,3104,3,1,2,622,,
Balwyn North,4,h,1250000,VB,25/2/17,9,3104,4,2,2,644,153,1950
Balwyn North,6,h,1900000,S,25/2/17,9,3104,6,3,2,808,,1974
Balwyn North,5,h,1875000,PI,27/6/16,9,3104,5,3,2,842,200,1961
Balwyn North,4,h,1530000,PI,27/6/16,9,3104,4,2,2,701,198,1960
Balwyn North,4,h,1700000,VB,27/6/16,9,3104,3,2,5,754,175,1960
Balwyn North,3,t,1238000,S,27/11/16,9,3104,3,2,2,186,,2010
Balwyn North,3,h,1320000,S,27/11/16,9,3104,3,1,0,635,,1960
Balwyn North,2,u,560000,S,27/11/16,9,3104,2,1,1,0,,1950
Balwyn North,3,h,1651000,S,27/11/16,9,3104,3,1,2,657,151,1960
Balwyn North,5,h,1920000,S,27/11/16,9,3104,5,3,2,900,355,1955
Balwyn North,5,h,1560000,S,27/11/16,9,3104,5,2,3,845,199,1980
Balwyn North,5,h,1550000,VB,28/5/16,9,3104,7,2,0,942,,
Balwyn North,3,h,1038000,S,28/5/16,9,3104,3,2,1,207,144,2003
Balwyn North,5,h,1660000,PI,28/5/16,9,3104,4,3,2,737,193,1950
Balwyn North,3,h,1260000,PI,28/5/16,9,3104,3,2,2,458,,1997
Balwyn North,3,h,2000000,VB,28/8/16,9,3104,3,1,2,75100,,
Balwyn North,4,h,2155000,S,28/8/16,9,3104,4,2,3,620,,
Balwyn North,3,h,1225000,VB,28/8/16,9,3104,3,2,2,282,,
Balwyn North,4,h,2150000,PI,28/8/16,9,3104,4,2,2,730,,1960
Balwyn North,3,h,1770000,PI,28/8/16,9,3104,3,2,1,720,147,1955
Balwyn North,2,u,691500,S,30/7/16,9,3104,3,1,1,0,102,1968
Balwyn North,5,h,1836000,S,30/7/16,9,3104,4,2,2,939,,1957
Bentleigh,2,u,636000,S,3/9/16,13,3204,2,1,2,202,,1974
Bentleigh,2,h,1275000,S,3/9/16,13,3204,2,1,2,599,,
Bentleigh,3,u,875000,S,3/9/16,13,3204,3,1,2,348,121,1950
Bentleigh,3,t,895000,PI,3/9/16,13,3204,3,2,2,362,,1997
Bentleigh,2,h,1550000,S,3/12/16,13,3204,2,1,4,730,,
Bentleigh,4,h,1420000,S,3/12/16,13,3204,4,1,4,786,,
Bentleigh,3,h,1425000,S,3/12/16,13,3204,3,2,2,613,143,1960
Bentleigh,2,t,851000,S,3/12/16,13,3204,2,1,1,140,250,1970
Bentleigh,3,h,1222500,S,4/2/16,13,3204,3,2,2,299,181,2000
Bentleigh,4,h,1260000,PI,4/3/17,13,3204,4,2,2,793,,
Bentleigh,4,h,2700000,S,4/6/16,13,3204,4,3,2,628,,
Bentleigh,3,t,900000,PI,4/6/16,13,3204,3,2,1,418,,1925
Bentleigh,3,h,1100000,VB,4/6/16,13,3204,3,2,2,0,,
Bentleigh,7,h,1005000,S,4/6/16,13,3204,7,3,4,607,,1950
Bentleigh,3,h,1317500,S,4/6/16,13,3204,3,1,1,576,127,1945
Bentleigh,2,u,360000,PI,6/8/16,13,3204,2,1,1,0,69,1965
Bentleigh,4,t,1435000,S,6/8/16,13,3204,3,3,2,291,212,2012
